Series Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Population growth (annual %),..,1.359037407,1.729087106,2.08784309,2.057572538,2.059444327,2.112720004,2.059204331,2.039609536,2.116434426,2.093374105,2.106481113,2.042748026,1.978351298,1.956660153,1.875073894,1.792316147,1.754746301,1.752792086,1.765932351,1.752835408,1.767490651,1.801295327,1.784675772,1.746986268,1.748782621,1.769898146,1.781943517,1.769166424,1.741011134,1.738151777,1.652490533,1.567583004,1.559030409,1.513435685,1.510150108,1.449785197,1.428446404,1.390136166,1.352965989,1.321856141,1.301235713,1.276978906,1.263734592,1.256719349,1.24962056,1.245000896,1.238317375,1.243006517,1.230697735,1.216140751,1.184418979,1.205614744,1.205425482,1.199494021,1.185982676,1.17699227,1.157992623
Population in largest city,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population in the largest city (% of urban population),17.57915419,17.59898317,17.58978568,17.5493432,17.52045174,17.59169239,17.65674237,17.72633753,17.8184851,17.90535863,18.00328045,18.05332672,18.08791461,18.12698018,18.15041869,18.07919249,18.09366785,18.10260592,18.08085874,18.02735404,17.98303255,17.8862553,17.77949961,17.69599276,17.62498353,17.55741225,17.49482251,17.45032158,17.40485909,17.3670406,17.35354446,17.29355467,17.15935617,17.07659944,17.00414769,16.97136137,16.92783033,16.86599455,16.80897115,16.75537385,16.71328688,16.64719867,16.57909051,16.50653452,16.43337098,16.36107441,16.3016753,16.24143447,16.21079627,16.18581183,16.14750061,16.11185689,16.08194692,16.06682031,16.05941009,16.05527972,16.05257485,16.0543557
Population in urban agglomerations of more than 1 million,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population in urban agglomerations of more than 1 million (% of total population),14.14463436,14.40548548,14.59429791,14.73285903,14.88666531,15.0494139,15.17641848,15.30355749,15.44189621,15.57382345,15.70545688,15.79612338,15.88910579,15.99553521,16.10915814,16.18859258,16.30731628,16.43264428,16.56659881,16.70200407,16.84277955,16.94949872,17.03374723,17.13753794,17.25297377,17.37494989,17.50500287,17.64301156,17.78297704,17.93169372,18.08745601,18.26240942,18.40251624,18.57225767,18.75926744,18.97841038,19.20371689,19.43426632,19.68589102,19.96137062,20.26318701,20.47296934,20.64626938,20.82616246,21.0097884,21.19930366,21.39608533,21.59492661,21.81482525,22.04480843,22.27480346,22.47163723,22.65586358,22.84622805,23.04632399,23.26399053,23.48917632,23.71389634
Population living in areas where elevation is below 5 meters (% of total population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.995496928,..,..,..,..,..,..,..,..,..,5.022800866,..,..,..,..,..,..,..,..,..,4.972915023,..,..,..,..,..,..,..
Population living in slums (% of urban population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.40658685,..,..,..,..,..,..,..,..,..,39.64836693,..,..,..,..,35.85944437,..,34.19851517,..,33.33061966,..,..,..,..,..,..,..,..
"Population, female",1514914938,1535402285,1561622732,1593738821,1626081697,1659156245,1693772549,1728271526,1763152149,1800093536,1837350375,1875599322,1913468827,1950868144,1988603318,2025481830,2061391710,2097193033,2133598783,2170947633,2208716202,2247506232,2287742931,2328330385,2368760742,2409889226,2452180931,2495459033,2539164671,2582946849,2627431286,2670470209,2712116557,2754074042,2795462908,2837329622,2878316457,2919353689,2959915548,2999914735,3039292460,3078365610,3117057298,3155751087,3194710438,3233980112,3273657525,3313678871,3354409372,3395269855,3436155022,3476451267,3518031979,3560150546,3602603349,3645116085,3687803940,3730312537
"Population, female (% of total)",49.98465113,49.98150221,49.97119732,49.95599466,49.9422839,49.92992201,49.91709786,49.90622077,49.89582288,49.88546808,49.8739292,49.86182579,49.85027963,49.83864967,49.82772641,49.81767138,49.80821206,49.7994283,49.79119322,49.78367839,49.77729583,49.77182002,49.76645196,49.76134682,49.75626881,49.75025052,49.74301408,49.73476749,49.72619553,49.71809372,49.71036835,49.70336676,49.6994566,49.69361143,49.68843277,49.68232854,49.67975936,49.67839338,49.67703677,49.67432672,49.66908388,49.66123329,49.65120555,49.64006185,49.62902412,49.6188419,49.60987707,49.60204358,49.59515812,49.58889173,49.58292832,49.57709299,49.57232313,49.56824754,49.56459127,49.56136835,49.55839953,49.55572014
"Population, male",1515845307,1536538773,1563422935,1596546601,1629840065,1663813577,1699398572,1734766751,1770514705,1808359200,1846639254,1885994429,1924962665,1963499853,2002354026,2040308029,2077266606,2114086294,2151493913,2189814171,2228479846,2268113717,2309215159,2350663498,2391967495,2434084816,2477518196,2522075290,2567127177,2612237937,2658048138,2702345332,2744918083,2788034829,2830520341,2873613681,2915424274,2957152160,2998401898,3039250634,3079790511,3120364072,3160851294,3201515542,3242471225,3283665185,3325144396,3366850059,3409173015,3451565675,3493962132,3535761542,3578734424,3622170238,3665898740,3709636614,3753525833,3797198983
"Population, male (% of total)",50.01534887,50.01849779,50.02880268,50.04400534,50.0577161,50.07007799,50.08290214,50.09377923,50.10417712,50.11453192,50.1260708,50.13817421,50.14972037,50.16135033,50.17227359,50.18232862,50.19178794,50.2005717,50.20880678,50.21632161,50.22270417,50.22817998,50.23354804,50.23865318,50.24373119,50.24974948,50.25698592,50.26523251,50.27380447,50.28190628,50.28963165,50.29663324,50.3005434,50.30638857,50.31156723,50.31767146,50.32024064,50.32160662,50.32296323,50.32567328,50.33091612,50.33876671,50.34879445,50.35993815,50.37097588,50.3811581,50.39012293,50.39795642,50.40484188,50.41110827,50.41707168,50.42290701,50.42767687,50.43175246,50.43540873,50.43863165,50.44160047,50.44427986
"Population, total",3032160395,3073368589,3126509809,3191786428,3257459749,3324545319,3394783653,3464689185,3535355316,3610178793,3685753341,3763393039,3840269676,3916243701,3992871281,4067740568,4140647339,4213305195,4287155675,4362863944,4439337768,4517802648,4599181616,4681262096,4763043102,4846338372,4932113625,5020001104,5108813278,5197758286,5288103214,5375488619,5459753865,5544873088,5628791176,5713794372,5796632117,5879433900,5961166037,6041818586,6121682736,6201340258,6280530065,6359899296,6439825381,6520298763,6601476541,6683223772,6766296679,6849569339,6932869743,7014983968,7099557649,7185137526,7271322821,7357559450,7444157356,7530360149
"Portfolio equity, net inflows (BoP, current US$)",162097034.5,127978812.8,-28162747.72,-156208982.5,-83905410.52,-112998295.8,111227501.1,335578452,728677691.6,703926389.8,1362527409,2254661701,4707239476,2690201386,-387103794.8,4468382886,1791404609,2234903148,2317249611,4405429790,15513067726,13130624001,7493067404,21034032239,193765421.5,21345147305,34728672668,8591975452,24959044012,74326191588,-11589538798,85699032430,46360065798,1.7805E+11,1.21231E+11,1.20648E+11,1.74399E+11,1.99596E+11,3.22353E+11,5.89661E+11,6.47447E+11,3.73106E+11,1.87668E+11,4.35387E+11,5.43304E+11,9.05453E+11,9.00862E+11,8.4375E+11,-1.66899E+11,8.40365E+11,8.01365E+11,2.85846E+11,8.30337E+11,8.06016E+11,1.11641E+12,6.48417E+11,1.61584E+11,1.2011E+12
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18,..,..,14.7,..,..,12.6,..,..,12.7,..,..,11.9,..,..,9.8,..,..,9.5,..,..,8.3,..,..,6.3,..,..,5.4,..,4.7,4.1,3.8,3.4,..,3.1,..,..
Poverty gap at $3.20 a day (2011 PPP) (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.4,..,..,28.9,..,..,26.6,..,..,26.6,..,..,25.6,..,..,22.8,..,..,22.3,..,..,20.2,..,..,16.9,..,..,14.9,..,13.4,12.1,11.4,10.2,..,9.2,..,..
Poverty gap at $5.50 a day (2011 PPP) (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.5,..,..,43.1,..,..,41.5,..,..,41.5,..,..,40.9,..,..,38.7,..,..,38.1,..,..,35.6,..,..,31.9,..,..,29,..,26.9,25.3,24.3,22.6,..,20.9,..,..
Poverty gap at national poverty lines (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.2,..,..,39.2,..,..,35.4,..,..,35.9,..,..,33.9,..,..,29.4,..,..,28.6,..,..,25.6,..,..,20.7,..,..,18.1,..,15.7,13.7,12.8,11.2,..,10,..,..
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.1,..,..,56.9,..,..,55.4,..,..,55.1,..,..,54.4,..,..,51.7,..,..,50.6,..,..,47.2,..,..,42.2,..,..,38.2,..,35.2,32.8,31.3,28.8,..,26.3,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.4,..,..,66.9,..,..,66.7,..,..,67,..,..,67.9,..,..,67.3,..,..,66.8,..,..,64,..,..,60.4,..,..,56.5,..,53.9,52.2,50.8,48.7,..,46,..,..
Poverty headcount ratio at national poverty lines (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Power outages in firms in a typical month (number),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.318852459
"PPG, bilateral (AMT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral (DIS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral (DOD, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral (INT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral (NTR, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral (TDS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (AMT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (DIS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (DOD, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (INT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (NTR, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bilateral concessional (TDS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (AMT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (DIS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (DOD, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (INT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (NTR, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, bonds (TDS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (AMT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (DIS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (DOD, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (INT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (NFL, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (NTR, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, commercial banks (TDS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IBRD (AMT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IBRD (DIS, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IBRD (DOD, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPG, IBRD (INT, current US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
